epoch,head,true,pred,correct,covered,set_size,top_score,true_score,qhat,conformal_score,calibration_source,selected_overall,selected_nonlinear
0,rbf_svm,7,5,False,True,3,0.6374783659635688,0.23374823066187883,0.953044066475446,rank,holdout,False,False
0,rbf_svm,0,0,True,True,3,0.6319447863416059,0.6319447863416059,0.953044066475446,rank,holdout,False,False
0,linear_svm,3,4,False,False,4,0.17124521111118202,0.10334513935465912,0.4966092351680143,rank,holdout,False,False
0,knn_distance,6,9,False,True,8,0.2081327194440711,0.13274274616366435,0.9387749803844087,rank,holdout,False,False
0,small_mlp,7,7,True,True,5,0.4165945525962142,0.4165945525962142,0.8592823542512131,rank,holdout,False,True
0,linear_svm,9,5,False,True,4,0.17607199624766084,0.13811209111086103,0.4966092351680143,rank,holdout,False,False
0,linear_svm,2,3,False,False,4,0.17126059941073501,0.10781845131081003,0.4966092351680143,rank,holdout,False,False
0,small_mlp,1,1,True,True,1,0.9569357824114002,0.9569357824114002,0.8592823542512131,rank,holdout,False,True
0,linear_svm,7,7,True,True,3,0.20651779555638589,0.20651779555638589,0.4966092351680143,rank,holdout,False,False
0,linear_logreg,8,6,False,False,3,0.3729629165630986,0.07572501317287006,0.8209944589031248,rank,holdout,True,False
0,knn_distance,7,7,True,True,4,0.606806828029286,0.606806828029286,0.9387749803844087,rank,holdout,False,False
0,linear_logreg,0,0,True,True,1,0.8979869831011112,0.8979869831011112,0.8209944589031248,rank,holdout,True,False
0,random_forest,0,9,False,False,6,0.24,0.06333333333333334,0.7966666666666667,rank,holdout,False,False
0,rbf_svm,1,1,True,True,3,0.6393843760538338,0.6393843760538338,0.953044066475446,rank,holdout,False,False
0,knn_distance,5,3,False,True,7,0.27655829493074807,0.06428042543321463,0.9387749803844087,rank,holdout,False,False
0,knn_distance,1,1,True,True,1,1.0,1.0,0.9387749803844087,rank,holdout,False,False
0,random_forest,1,1,True,True,1,0.98,0.98,0.7966666666666667,rank,holdout,False,False
0,knn_distance,6,4,False,True,5,0.34745123843841746,0.14493125348459357,0.9387749803844087,rank,holdout,False,False
0,rbf_svm,9,9,True,True,3,0.64060979900803,0.64060979900803,0.953044066475446,rank,holdout,False,False
0,random_forest,1,1,True,True,5,0.25666666666666665,0.25666666666666665,0.7966666666666667,rank,holdout,False,False
0,random_forest,2,2,True,True,5,0.22333333333333333,0.22333333333333333,0.7966666666666667,rank,holdout,False,False
0,small_mlp,2,5,False,False,2,0.4530977874184201,0.0692258352495114,0.8592823542512131,rank,holdout,False,True
0,random_forest,6,6,True,True,5,0.37666666666666665,0.37666666666666665,0.7966666666666667,rank,holdout,False,False
0,random_forest,5,7,False,False,4,0.31333333333333335,0.04666666666666667,0.7966666666666667,rank,holdout,False,False
0,random_forest,4,4,True,True,6,0.21333333333333335,0.21333333333333335,0.7966666666666667,rank,holdout,False,False
0,small_mlp,7,9,False,True,2,0.5295853152545185,0.40637741519416437,0.8592823542512131,rank,holdout,False,True
0,linear_logreg,3,7,False,False,2,0.6680512572031984,0.03448829857288828,0.8209944589031248,rank,holdout,True,False
0,random_forest,1,1,True,True,1,0.9966666666666667,0.9966666666666667,0.7966666666666667,rank,holdout,False,False
0,small_mlp,8,8,True,True,3,0.6941795948869821,0.6941795948869821,0.8592823542512131,rank,holdout,False,True
0,small_mlp,7,7,True,True,2,0.8066194003233762,0.8066194003233762,0.8592823542512131,rank,holdout,False,True
0,rbf_svm,7,5,False,True,3,0.6341461835039026,0.23512717748565912,0.953044066475446,rank,holdout,False,False
0,linear_logreg,6,1,False,True,4,0.315064449857523,0.13825579095358226,0.8209944589031248,rank,holdout,True,False
0,random_forest,2,5,False,True,5,0.19333333333333333,0.18,0.7966666666666667,rank,holdout,False,False
0,knn_distance,1,1,True,True,2,0.936065854381834,0.936065854381834,0.9387749803844087,rank,holdout,False,False
0,random_forest,7,7,True,True,4,0.6133333333333333,0.6133333333333333,0.7966666666666667,rank,holdout,False,False
0,random_forest,1,1,True,True,1,1.0,1.0,0.7966666666666667,rank,holdout,False,False
0,random_forest,7,7,True,True,5,0.33,0.33,0.7966666666666667,rank,holdout,False,False
0,linear_logreg,2,3,False,True,4,0.5789131355153224,0.10899083473765858,0.8209944589031248,rank,holdout,True,False
0,small_mlp,9,6,False,True,5,0.44322150347129274,0.2424366143389317,0.8592823542512131,rank,holdout,False,True
0,small_mlp,7,7,True,True,1,0.9857550516487879,0.9857550516487879,0.8592823542512131,rank,holdout,False,True
0,small_mlp,1,1,True,True,1,0.9999621749586729,0.9999621749586729,0.8592823542512131,rank,holdout,False,True
0,random_forest,7,0,False,False,6,0.27666666666666667,0.03333333333333333,0.7966666666666667,rank,holdout,False,False
0,linear_logreg,8,8,True,True,3,0.650869151404159,0.650869151404159,0.8209944589031248,rank,holdout,True,False
0,small_mlp,4,0,False,False,3,0.6583585086819833,0.03765410556833233,0.8592823542512131,rank,holdout,False,True
0,rbf_svm,1,1,True,True,3,0.6390528997532546,0.6390528997532546,0.953044066475446,rank,holdout,False,False
0,linear_svm,7,7,True,True,4,0.19545078991711387,0.19545078991711387,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,9,8,False,False,3,0.6382793865668965,0.030714437612288502,0.953044066475446,rank,holdout,False,False
0,linear_svm,8,8,True,True,3,0.2158489119758382,0.2158489119758382,0.4966092351680143,rank,holdout,False,False
0,knn_distance,2,8,False,False,5,0.4003206207519093,0.0,0.9387749803844087,rank,holdout,False,False
0,knn_distance,1,1,True,True,2,0.938669461975451,0.938669461975451,0.9387749803844087,rank,holdout,False,False
0,random_forest,1,1,True,True,1,0.9466666666666667,0.9466666666666667,0.7966666666666667,rank,holdout,False,False
0,random_forest,9,4,False,False,6,0.29333333333333333,0.04666666666666667,0.7966666666666667,rank,holdout,False,False
0,small_mlp,0,0,True,True,1,0.8951669904692635,0.8951669904692635,0.8592823542512131,rank,holdout,False,True
0,random_forest,4,1,False,False,4,0.32666666666666666,0.08333333333333333,0.7966666666666667,rank,holdout,False,False
0,linear_svm,9,7,False,True,4,0.21216550467736298,0.09783150876640631,0.4966092351680143,rank,holdout,False,False
0,linear_logreg,7,7,True,True,4,0.44204739460517256,0.44204739460517256,0.8209944589031248,rank,holdout,True,False
0,knn_distance,9,9,True,True,5,0.4375899443908647,0.4375899443908647,0.9387749803844087,rank,holdout,False,False
0,knn_distance,9,9,True,True,5,0.44167527426563363,0.44167527426563363,0.9387749803844087,rank,holdout,False,False
0,random_forest,2,6,False,True,5,0.2733333333333333,0.09333333333333334,0.7966666666666667,rank,holdout,False,False
0,rbf_svm,8,9,False,True,3,0.6397920886904134,0.08575182381350045,0.953044066475446,rank,holdout,False,False
0,random_forest,5,5,True,True,3,0.45666666666666667,0.45666666666666667,0.7966666666666667,rank,holdout,False,False
0,random_forest,8,4,False,True,5,0.3,0.08333333333333333,0.7966666666666667,rank,holdout,False,False
0,small_mlp,4,0,False,True,4,0.6185065324549534,0.17540068404499917,0.8592823542512131,rank,holdout,False,True
0,random_forest,8,8,True,True,6,0.26,0.26,0.7966666666666667,rank,holdout,False,False
0,linear_logreg,2,8,False,False,2,0.5325690728540826,0.032325015562196094,0.8209944589031248,rank,holdout,True,False
0,small_mlp,3,5,False,False,3,0.5404453556502915,0.02018172025526977,0.8592823542512131,rank,holdout,False,True
0,linear_svm,3,3,True,True,3,0.19830817559271693,0.19830817559271693,0.4966092351680143,rank,holdout,False,False
0,random_forest,5,7,False,False,4,0.25,0.02,0.7966666666666667,rank,holdout,False,False
0,small_mlp,3,3,True,True,3,0.4820160600258999,0.4820160600258999,0.8592823542512131,rank,holdout,False,True
0,knn_distance,8,8,True,True,7,0.3856845138775096,0.3856845138775096,0.9387749803844087,rank,holdout,False,False
0,random_forest,0,2,False,True,6,0.2233333333333333,0.18666666666666668,0.7966666666666667,rank,holdout,False,False
0,random_forest,9,7,False,True,5,0.2966666666666667,0.2633333333333333,0.7966666666666667,rank,holdout,False,False
0,small_mlp,8,0,False,True,4,0.40101780586451796,0.2865156466959138,0.8592823542512131,rank,holdout,False,True
0,knn_distance,0,0,True,True,7,0.5263859652583556,0.5263859652583556,0.9387749803844087,rank,holdout,False,False
0,linear_logreg,5,3,False,True,3,0.43027936832253627,0.08942719975364945,0.8209944589031248,rank,holdout,True,False
0,linear_svm,3,3,True,True,3,0.2536916392800249,0.2536916392800249,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,0,0,True,True,3,0.6372406474613909,0.6372406474613909,0.953044066475446,rank,holdout,False,False
0,linear_logreg,2,2,True,True,1,0.9090417807977615,0.9090417807977615,0.8209944589031248,rank,holdout,True,False
0,random_forest,8,3,False,False,5,0.22333333333333333,0.03333333333333333,0.7966666666666667,rank,holdout,False,False
0,random_forest,1,1,True,True,1,0.93,0.93,0.7966666666666667,rank,holdout,False,False
0,small_mlp,3,8,False,True,3,0.3867874967501038,0.1917741411950734,0.8592823542512131,rank,holdout,False,True
0,linear_logreg,4,7,False,True,2,0.5255240978470305,0.4319974066373175,0.8209944589031248,rank,holdout,True,False
0,knn_distance,6,3,False,True,6,0.26043198647394133,0.2102920300135948,0.9387749803844087,rank,holdout,False,False
0,linear_svm,0,0,True,True,1,0.5757079949204968,0.5757079949204968,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,2,3,False,True,4,0.38485250272150395,0.14122722884606423,0.953044066475446,rank,holdout,False,False
0,linear_svm,9,9,True,True,4,0.18154531166668497,0.18154531166668497,0.4966092351680143,rank,holdout,False,False
0,knn_distance,1,1,True,True,1,1.0,1.0,0.9387749803844087,rank,holdout,False,False
0,rbf_svm,3,3,True,True,3,0.6418121996412789,0.6418121996412789,0.953044066475446,rank,holdout,False,False
0,rbf_svm,9,7,False,False,3,0.643635918498104,0.03153206823137284,0.953044066475446,rank,holdout,False,False
0,small_mlp,0,0,True,True,2,0.8437419184602274,0.8437419184602274,0.8592823542512131,rank,holdout,False,True
0,rbf_svm,3,7,False,True,3,0.6371921206332687,0.08477179826423924,0.953044066475446,rank,holdout,False,False
0,linear_logreg,9,9,True,True,4,0.3876516194220046,0.3876516194220046,0.8209944589031248,rank,holdout,True,False
0,rbf_svm,1,1,True,True,4,0.668033213202263,0.668033213202263,0.953044066475446,rank,holdout,False,False
0,knn_distance,9,9,True,True,7,0.2609579832558353,0.2609579832558353,0.9387749803844087,rank,holdout,False,False
0,small_mlp,0,0,True,True,1,0.9050731216239079,0.9050731216239079,0.8592823542512131,rank,holdout,False,True
0,linear_svm,6,6,True,True,3,0.2516735618684726,0.2516735618684726,0.4966092351680143,rank,holdout,False,False
0,linear_logreg,1,1,True,True,1,0.9996275285254991,0.9996275285254991,0.8209944589031248,rank,holdout,True,False
0,linear_svm,9,9,True,True,4,0.20276568483818436,0.20276568483818436,0.4966092351680143,rank,holdout,False,False
0,knn_distance,4,4,True,True,5,0.5314190868566242,0.5314190868566242,0.9387749803844087,rank,holdout,False,False
0,knn_distance,4,6,False,True,6,0.3288445248291527,0.2818349186901542,0.9387749803844087,rank,holdout,False,False
0,random_forest,6,6,True,True,4,0.2866666666666667,0.2866666666666667,0.7966666666666667,rank,holdout,False,False
0,linear_svm,0,5,False,False,4,0.1466519281002969,0.0927454606169259,0.4966092351680143,rank,holdout,False,False
0,random_forest,9,7,False,False,6,0.36,0.06666666666666667,0.7966666666666667,rank,holdout,False,False
0,linear_svm,8,0,False,False,4,0.17504537844121443,0.10278975461044602,0.4966092351680143,rank,holdout,False,False
0,linear_svm,9,1,False,True,4,0.173109227132383,0.1599818414690441,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,0,0,True,True,3,0.6394918076810142,0.6394918076810142,0.953044066475446,rank,holdout,False,False
0,knn_distance,5,3,False,True,6,0.2827810217268314,0.25933532965615036,0.9387749803844087,rank,holdout,False,False
0,knn_distance,4,7,False,True,7,0.33170213078910815,0.19336790698188142,0.9387749803844087,rank,holdout,False,False
0,linear_svm,8,8,True,True,4,0.17993130106153532,0.17993130106153532,0.4966092351680143,rank,holdout,False,False
0,small_mlp,9,9,True,True,3,0.6150123787178085,0.6150123787178085,0.8592823542512131,rank,holdout,False,True
0,linear_svm,6,6,True,True,4,0.26237266838539747,0.26237266838539747,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,8,0,False,True,4,0.6347894316912317,0.2329878685521386,0.953044066475446,rank,holdout,False,False
0,linear_svm,8,8,True,True,3,0.2490187143596736,0.2490187143596736,0.4966092351680143,rank,holdout,False,False
0,small_mlp,8,3,False,True,4,0.45392275921537795,0.19431897177955174,0.8592823542512131,rank,holdout,False,True
0,knn_distance,0,0,True,True,3,0.7514901083786181,0.7514901083786181,0.9387749803844087,rank,holdout,False,False
0,small_mlp,2,2,True,True,3,0.6260008811039732,0.6260008811039732,0.8592823542512131,rank,holdout,False,True
0,knn_distance,9,9,True,True,8,0.38730063886058935,0.38730063886058935,0.9387749803844087,rank,holdout,False,False
0,small_mlp,5,5,True,True,2,0.8049468456943141,0.8049468456943141,0.8592823542512131,rank,holdout,False,True
0,linear_svm,2,3,False,True,3,0.21069266115219953,0.1638617268534344,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,9,2,False,True,4,0.75610283339833,0.03494269046152847,0.953044066475446,rank,holdout,False,False
0,linear_logreg,1,1,True,True,1,0.9943328464741562,0.9943328464741562,0.8209944589031248,rank,holdout,True,False
0,knn_distance,2,5,False,True,6,0.26799261205344516,0.1290153337651119,0.9387749803844087,rank,holdout,False,False
0,linear_svm,6,6,True,True,4,0.1674069142182015,0.1674069142182015,0.4966092351680143,rank,holdout,False,False
0,linear_svm,7,7,True,True,4,0.157525234984926,0.157525234984926,0.4966092351680143,rank,holdout,False,False
0,knn_distance,7,3,False,True,6,0.2683929444968992,0.06409088692045115,0.9387749803844087,rank,holdout,False,False
0,linear_svm,9,9,True,True,3,0.2188555873622175,0.2188555873622175,0.4966092351680143,rank,holdout,False,False
0,small_mlp,7,7,True,True,3,0.5396435848338077,0.5396435848338077,0.8592823542512131,rank,holdout,False,True
0,linear_logreg,1,1,True,True,1,0.9987548338647595,0.9987548338647595,0.8209944589031248,rank,holdout,True,False
0,rbf_svm,2,8,False,False,3,0.6442048934996515,0.029618396113656836,0.953044066475446,rank,holdout,False,False
0,knn_distance,0,0,True,True,4,0.736353423114149,0.736353423114149,0.9387749803844087,rank,holdout,False,False
0,linear_logreg,0,2,False,False,4,0.33875166036082843,0.04682562878774881,0.8209944589031248,rank,holdout,True,False
0,rbf_svm,8,2,False,True,3,0.6383692236332624,0.23054977046608388,0.953044066475446,rank,holdout,False,False
0,knn_distance,0,0,True,True,5,0.6118625627693651,0.6118625627693651,0.9387749803844087,rank,holdout,False,False
0,rbf_svm,8,8,True,True,3,0.6444831719309225,0.6444831719309225,0.953044066475446,rank,holdout,False,False
0,knn_distance,8,8,True,True,4,0.39132506914235415,0.39132506914235415,0.9387749803844087,rank,holdout,False,False
0,linear_logreg,6,6,True,True,1,0.8465145428605989,0.8465145428605989,0.8209944589031248,rank,holdout,True,False
0,random_forest,7,7,True,True,4,0.48333333333333334,0.48333333333333334,0.7966666666666667,rank,holdout,False,False
0,linear_logreg,0,4,False,True,2,0.653303792536917,0.34091871210781377,0.8209944589031248,rank,holdout,True,False
0,small_mlp,0,2,False,False,2,0.5629872774989665,0.056837310113795565,0.8592823542512131,rank,holdout,False,True
0,rbf_svm,8,4,False,True,3,0.6366037257221727,0.23424113955407241,0.953044066475446,rank,holdout,False,False
0,linear_svm,1,1,True,True,2,0.46026339223248136,0.46026339223248136,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,7,7,True,True,3,0.638201737422529,0.638201737422529,0.953044066475446,rank,holdout,False,False
0,random_forest,1,2,False,False,6,0.25,0.0033333333333333335,0.7966666666666667,rank,holdout,False,False
0,linear_logreg,1,1,True,True,1,0.9951783542802057,0.9951783542802057,0.8209944589031248,rank,holdout,True,False
0,knn_distance,2,4,False,True,5,0.33584508227896176,0.1290875103315589,0.9387749803844087,rank,holdout,False,False
0,linear_logreg,5,3,False,True,3,0.417700416080303,0.29277319238261995,0.8209944589031248,rank,holdout,True,False
0,random_forest,5,5,True,True,6,0.25333333333333335,0.25333333333333335,0.7966666666666667,rank,holdout,False,False
0,knn_distance,2,8,False,True,7,0.3302433071116768,0.14601367322182005,0.9387749803844087,rank,holdout,False,False
0,random_forest,7,6,False,True,4,0.30666666666666664,0.14333333333333334,0.7966666666666667,rank,holdout,False,False
0,random_forest,5,9,False,False,7,0.25,0.05333333333333333,0.7966666666666667,rank,holdout,False,False
0,knn_distance,8,9,False,True,6,0.2632097180742882,0.06396700276981365,0.9387749803844087,rank,holdout,False,False
0,small_mlp,7,4,False,True,3,0.38811941687527535,0.17966691461650908,0.8592823542512131,rank,holdout,False,True
0,linear_svm,5,5,True,True,3,0.19319641714034538,0.19319641714034538,0.4966092351680143,rank,holdout,False,False
0,linear_logreg,2,2,True,True,1,0.9333116586988105,0.9333116586988105,0.8209944589031248,rank,holdout,True,False
0,random_forest,3,5,False,False,5,0.20666666666666664,0.08,0.7966666666666667,rank,holdout,False,False
0,rbf_svm,3,3,True,True,3,0.6421287261148025,0.6421287261148025,0.953044066475446,rank,holdout,False,False
0,linear_svm,3,8,False,True,3,0.24140537519261154,0.2010854361575706,0.4966092351680143,rank,holdout,False,False
0,linear_svm,2,3,False,True,4,0.1656192244753166,0.13516352467981424,0.4966092351680143,rank,holdout,False,False
0,linear_logreg,1,1,True,True,1,0.8938742805122987,0.8938742805122987,0.8209944589031248,rank,holdout,True,False
0,small_mlp,0,0,True,True,1,0.9885228810627302,0.9885228810627302,0.8592823542512131,rank,holdout,False,True
0,knn_distance,9,7,False,True,6,0.4016774791723681,0.21397899417224245,0.9387749803844087,rank,holdout,False,False
0,knn_distance,2,8,False,True,5,0.31415893790842503,0.2571439286066562,0.9387749803844087,rank,holdout,False,False
0,linear_svm,7,5,False,False,3,0.18815656657246144,0.13409237383065575,0.4966092351680143,rank,holdout,False,False
0,linear_svm,5,5,True,True,1,0.4999337190161799,0.4999337190161799,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,0,4,False,True,3,0.6327321760191433,0.23439874621059914,0.953044066475446,rank,holdout,False,False
0,random_forest,0,0,True,True,6,0.27666666666666667,0.27666666666666667,0.7966666666666667,rank,holdout,False,False
0,linear_svm,3,3,True,True,3,0.2549060253538057,0.2549060253538057,0.4966092351680143,rank,holdout,False,False
0,small_mlp,8,8,True,True,4,0.4490045694199689,0.4490045694199689,0.8592823542512131,rank,holdout,False,True
0,linear_logreg,3,3,True,True,3,0.5217259859449068,0.5217259859449068,0.8209944589031248,rank,holdout,True,False
0,linear_logreg,0,4,False,True,2,0.5081824591350663,0.315999079088091,0.8209944589031248,rank,holdout,True,False
0,small_mlp,2,2,True,True,4,0.37898984744366776,0.37898984744366776,0.8592823542512131,rank,holdout,False,True
0,knn_distance,7,9,False,True,7,0.2532121744542645,0.07142845388939502,0.9387749803844087,rank,holdout,False,False
0,random_forest,8,8,True,True,5,0.2966666666666667,0.2966666666666667,0.7966666666666667,rank,holdout,False,False
0,linear_logreg,1,1,True,True,1,0.9909353939075436,0.9909353939075436,0.8209944589031248,rank,holdout,True,False
0,rbf_svm,4,4,True,True,3,0.6389411403740805,0.6389411403740805,0.953044066475446,rank,holdout,False,False
0,rbf_svm,4,9,False,True,4,0.6576230912644553,0.24170758149277724,0.953044066475446,rank,holdout,False,False
0,linear_svm,7,7,True,True,3,0.27679015914742056,0.27679015914742056,0.4966092351680143,rank,holdout,False,False
0,small_mlp,9,4,False,True,2,0.5769331442973309,0.3477361790898506,0.8592823542512131,rank,holdout,False,True
0,linear_svm,4,4,True,True,3,0.24507289593912565,0.24507289593912565,0.4966092351680143,rank,holdout,False,False
0,knn_distance,5,5,True,True,4,0.4587771231665766,0.4587771231665766,0.9387749803844087,rank,holdout,False,False
0,small_mlp,1,1,True,True,1,0.9976087181464997,0.9976087181464997,0.8592823542512131,rank,holdout,False,True
0,random_forest,1,1,True,True,1,0.8833333333333333,0.8833333333333333,0.7966666666666667,rank,holdout,False,False
0,knn_distance,7,2,False,False,5,0.3367064548508452,0.0,0.9387749803844087,rank,holdout,False,False
0,knn_distance,1,1,True,True,1,1.0,1.0,0.9387749803844087,rank,holdout,False,False
0,rbf_svm,3,9,False,False,4,0.7488370822816294,0.0043754907967531636,0.953044066475446,rank,holdout,False,False
0,linear_logreg,2,5,False,False,2,0.7537360336719368,0.07148410212277473,0.8209944589031248,rank,holdout,True,False
0,linear_svm,7,7,True,True,3,0.2571130756205747,0.2571130756205747,0.4966092351680143,rank,holdout,False,False
0,knn_distance,4,7,False,True,6,0.32678949702566495,0.2691091989199473,0.9387749803844087,rank,holdout,False,False
0,linear_svm,4,4,True,True,3,0.27812623446552115,0.27812623446552115,0.4966092351680143,rank,holdout,False,False
0,random_forest,6,6,True,True,6,0.26666666666666666,0.26666666666666666,0.7966666666666667,rank,holdout,False,False
0,small_mlp,6,0,False,True,3,0.5367724662291302,0.09727058882148959,0.8592823542512131,rank,holdout,False,True
0,random_forest,9,4,False,True,6,0.20999999999999996,0.17666666666666667,0.7966666666666667,rank,holdout,False,False
0,random_forest,8,8,True,True,5,0.20333333333333334,0.20333333333333334,0.7966666666666667,rank,holdout,False,False
0,linear_svm,3,3,True,True,3,0.2239568253011824,0.2239568253011824,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,8,9,False,True,4,0.6754647884872018,0.24328453516248502,0.953044066475446,rank,holdout,False,False
0,knn_distance,7,6,False,True,8,0.28575456899983215,0.06157707535744824,0.9387749803844087,rank,holdout,False,False
0,random_forest,2,4,False,False,5,0.3,0.05666666666666666,0.7966666666666667,rank,holdout,False,False
0,knn_distance,2,9,False,True,6,0.4486983262468616,0.06640791362374418,0.9387749803844087,rank,holdout,False,False
0,linear_logreg,8,8,True,True,2,0.6947913725772623,0.6947913725772623,0.8209944589031248,rank,holdout,True,False
0,small_mlp,9,1,False,True,4,0.3388374896070254,0.23508714604142414,0.8592823542512131,rank,holdout,False,True
0,linear_svm,1,1,True,True,1,0.8520082476267175,0.8520082476267175,0.4966092351680143,rank,holdout,False,False
0,knn_distance,3,0,False,True,6,0.3222637691538834,0.205310791568821,0.9387749803844087,rank,holdout,False,False
0,linear_logreg,2,3,False,False,2,0.5908866688650846,0.12657443427287285,0.8209944589031248,rank,holdout,True,False
0,random_forest,3,3,True,True,4,0.37333333333333335,0.37333333333333335,0.7966666666666667,rank,holdout,False,False
0,random_forest,7,2,False,False,6,0.23,0.056666666666666664,0.7966666666666667,rank,holdout,False,False
0,small_mlp,1,1,True,True,1,0.998796752673794,0.998796752673794,0.8592823542512131,rank,holdout,False,True
0,rbf_svm,2,2,True,True,3,0.6523399254882079,0.6523399254882079,0.953044066475446,rank,holdout,False,False
0,knn_distance,9,5,False,True,5,0.34545471011577755,0.19272541513806685,0.9387749803844087,rank,holdout,False,False
0,knn_distance,1,1,True,True,1,1.0,1.0,0.9387749803844087,rank,holdout,False,False
0,knn_distance,8,6,False,True,7,0.44289374411260185,0.06581517190051736,0.9387749803844087,rank,holdout,False,False
0,small_mlp,1,1,True,True,1,0.9908471373436266,0.9908471373436266,0.8592823542512131,rank,holdout,False,True
0,linear_svm,5,0,False,True,4,0.1700188438676767,0.14832728150418173,0.4966092351680143,rank,holdout,False,False
0,knn_distance,9,9,True,True,8,0.34045975238296283,0.34045975238296283,0.9387749803844087,rank,holdout,False,False
0,linear_svm,8,8,True,True,4,0.2108749418912055,0.2108749418912055,0.4966092351680143,rank,holdout,False,False
0,linear_logreg,1,1,True,True,1,0.994180531437153,0.994180531437153,0.8209944589031248,rank,holdout,True,False
0,linear_svm,2,2,True,True,3,0.1910808930845672,0.1910808930845672,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,0,8,False,False,4,0.7499178384068325,0.012410585092625442,0.953044066475446,rank,holdout,False,False
0,rbf_svm,1,1,True,True,3,0.6397212780571385,0.6397212780571385,0.953044066475446,rank,holdout,False,False
0,knn_distance,6,4,False,True,7,0.21142295733353353,0.19980585536698767,0.9387749803844087,rank,holdout,False,False
0,knn_distance,4,3,False,True,8,0.4738344850841704,0.06325866470343053,0.9387749803844087,rank,holdout,False,False
0,rbf_svm,1,1,True,True,3,0.6349821635382851,0.6349821635382851,0.953044066475446,rank,holdout,False,False
0,small_mlp,3,8,False,False,3,0.5148448018098642,0.0007654129968304357,0.8592823542512131,rank,holdout,False,True
0,knn_distance,1,1,True,True,1,1.0,1.0,0.9387749803844087,rank,holdout,False,False
0,rbf_svm,4,4,True,True,3,0.6512263762779954,0.6512263762779954,0.953044066475446,rank,holdout,False,False
0,random_forest,6,4,False,True,6,0.21333333333333335,0.16,0.7966666666666667,rank,holdout,False,False
0,random_forest,8,8,True,True,6,0.22333333333333333,0.22333333333333333,0.7966666666666667,rank,holdout,False,False
0,small_mlp,6,9,False,True,3,0.5722417439224633,0.11797567877226482,0.8592823542512131,rank,holdout,False,True
0,linear_logreg,9,4,False,True,4,0.5454292106507245,0.12098295373544224,0.8209944589031248,rank,holdout,True,False
0,linear_logreg,6,6,True,True,1,0.910815265833759,0.910815265833759,0.8209944589031248,rank,holdout,True,False
0,linear_svm,8,8,True,True,3,0.3186739246732054,0.3186739246732054,0.4966092351680143,rank,holdout,False,False
0,linear_svm,2,2,True,True,3,0.18636691220490842,0.18636691220490842,0.4966092351680143,rank,holdout,False,False
0,linear_svm,8,8,True,True,4,0.1660229757035792,0.1660229757035792,0.4966092351680143,rank,holdout,False,False
0,rbf_svm,1,1,True,True,3,0.64535464408678,0.64535464408678,0.953044066475446,rank,holdout,False,False
0,knn_distance,4,8,False,True,7,0.2611298265671994,0.2095729397142976,0.9387749803844087,rank,holdout,False,False
0,random_forest,7,0,False,True,6,0.22,0.09666666666666666,0.7966666666666667,rank,holdout,False,False
0,linear_logreg,4,4,True,True,2,0.5820371457672204,0.5820371457672204,0.8209944589031248,rank,holdout,True,False
0,random_forest,1,1,True,True,1,0.9966666666666667,0.9966666666666667,0.7966666666666667,rank,holdout,False,False
0,random_forest,2,2,True,True,4,0.3933333333333333,0.3933333333333333,0.7966666666666667,rank,holdout,False,False
0,small_mlp,6,6,True,True,2,0.8403473141652991,0.8403473141652991,0.8592823542512131,rank,holdout,False,True
0,knn_distance,8,5,False,False,5,0.284382550855906,0.0,0.9387749803844087,rank,holdout,False,False
0,knn_distance,3,7,False,True,7,0.2707656224212096,0.12609365754767415,0.9387749803844087,rank,holdout,False,False
0,random_forest,4,9,False,True,4,0.51,0.18666666666666668,0.7966666666666667,rank,holdout,False,False
0,knn_distance,3,3,True,True,4,0.40021946799604924,0.40021946799604924,0.9387749803844087,rank,holdout,False,False
0,knn_distance,3,3,True,True,8,0.21000076037558138,0.21000076037558138,0.9387749803844087,rank,holdout,False,False
0,linear_logreg,6,8,False,True,3,0.3668678728880466,0.23942086280167252,0.8209944589031248,rank,holdout,True,False
0,linear_logreg,5,5,True,True,1,0.8546773335385839,0.8546773335385839,0.8209944589031248,rank,holdout,True,False
0,linear_svm,0,2,False,False,3,0.19838670176701312,0.06357188635920077,0.4966092351680143,rank,holdout,False,False
0,random_forest,7,7,True,True,4,0.5066666666666667,0.5066666666666667,0.7966666666666667,rank,holdout,False,False
0,random_forest,3,3,True,True,6,0.21666666666666667,0.21666666666666667,0.7966666666666667,rank,holdout,False,False
0,knn_distance,4,6,False,True,5,0.32690254006605435,0.278262916944088,0.9387749803844087,rank,holdout,False,False
0,knn_distance,2,2,True,True,5,0.4102457361166991,0.4102457361166991,0.9387749803844087,rank,holdout,False,False
0,random_forest,1,1,True,True,1,0.9833333333333333,0.9833333333333333,0.7966666666666667,rank,holdout,False,False
0,random_forest,7,2,False,False,6,0.22666666666666666,0.03666666666666667,0.7966666666666667,rank,holdout,False,False
