epoch,pc1,pc2,y
1,-1.4812965,3.527606,1
1,1.0948068,5.889765,1
1,1.919511,-5.127849,7
1,-0.9189416,2.8792493,1
1,-2.4316967,-5.1183367,9
1,-6.650595,-0.89839715,5
1,3.3363278,0.120107055,8
1,5.0049872,3.7885613,0
1,-5.7181544,3.4883096,2
1,-0.0329926,0.47457686,1
1,6.8058534,-2.6942978,4
1,-7.5129595,-0.3684672,3
1,5.5068336,-3.7016654,9
1,-1.4613373,1.9235485,1
1,6.158741,-5.8949013,7
1,6.75764,-3.7690763,9
1,-1.7796144,3.1933506,1
1,4.2020802,3.6077678,0
1,-5.563913,-1.9270494,8
1,3.8500159,3.4047577,0
1,-6.6353602,2.0108097,2
1,2.9073136,5.515932,6
1,4.6456795,-7.1912436,7
1,4.651138,5.6032896,6
1,-5.302127,-2.5080168,5
1,4.1746874,4.1355443,8
1,-2.2139902,0.47215533,8
1,-6.7497935,-2.7940261,3
1,4.5794697,-5.636312,9
1,-1.1550858,-1.1534555,8
1,-7.392976,-1.9562497,5
1,-1.0839245,5.711591,6
1,5.3288636,4.4936976,6
1,1.6294149,4.4698763,8
1,6.333918,-5.082806,4
1,3.0920134,-0.27987695,8
1,4.661997,-1.4203348,4
1,4.336158,-4.4356503,9
1,-0.71695125,3.2585497,1
1,-1.4685941,2.0439634,1
1,-1.4265642,3.1279233,1
1,3.8034315,-0.93216425,8
1,1.7822676,6.247984,6
1,2.9346714,-5.7132125,9
1,-1.0377316,3.7481236,1
1,-1.4902377,2.6010447,1
1,0.21973145,0.6867626,8
1,-1.2071326,2.9226367,1
1,-0.99355817,2.4619205,1
1,-6.743079,-1.4092498,2
1,5.856881,-4.2390223,4
1,-6.4600635,-2.5245128,5
1,4.523904,4.2138233,0
1,5.899486,-2.491893,4
1,2.0149636,-0.46801883,8
1,5.76179,0.26285702,4
1,-1.5177898,3.356011,1
1,3.9698489,-5.7081404,7
1,3.517282,-6.717191,9
1,-7.5681047,-1.3809013,3
1,2.1984863,-5.8317156,9
1,-7.5769396,0.3414402,5
1,4.9752827,-0.5660232,4
1,-7.713916,-0.54323536,3
1,1.6789324,-6.042622,4
1,-5.4530354,-3.000719,3
1,3.1759067,3.8514636,0
1,-1.7982252,-4.480069,7
1,3.3265882,4.749486,6
1,-6.386866,0.35669085,2
1,3.3872416,-7.230926,9
1,-1.0982125,3.7508051,1
1,3.8856993,6.2308154,0
1,0.324584,-4.854772,7
1,-7.5869207,-1.1803763,3
1,-3.9286828,-3.205855,2
1,0.9424204,-4.5660005,7
1,5.7111444,0.713205,6
1,2.9733784,6.933154,8
1,5.424827,-3.6321158,4
1,-7.246889,1.7488239,2
1,4.5995655,0.5989675,4
1,0.9403206,-1.3317738,8
1,-1.3616083,-6.1744647,7
1,0.37074077,1.6414833,8
1,2.322175,2.4086316,8
1,1.2698715,6.2459183,6
1,1.0017427,-5.5184784,7
1,-5.544017,3.6383348,2
1,4.457751,-5.032658,4
1,1.2980597,-4.780491,7
1,5.5776496,-6.269434,4
1,1.9575701,3.9959943,0
1,-6.6298623,1.8122988,3
1,-7.038714,-1.9722965,3
1,3.229027,4.0719094,0
1,1.8706102,-4.8476386,7
1,-3.0690367,-6.5096955,3
1,0.14705724,-4.865321,7
1,-0.8655329,2.895867,1
1,-0.7309469,-4.656544,7
1,5.708285,-4.5404253,4
1,5.8670416,-4.8185816,4
1,-1.3525474,2.711195,1
1,-1.1056298,6.637795,6
1,-7.096867,1.048496,2
1,-0.27877843,-5.086428,7
1,-0.28993106,-3.4248734,7
1,2.5827818,6.9282517,6
1,3.6975892,-2.454597,4
1,-5.166676,0.16161641,5
1,3.4272275,-1.8556466,9
1,-0.068329275,-7.067833,8
1,-4.362308,-0.86657685,7
1,-7.097254,-0.8501212,5
1,-0.35099328,3.8766584,8
1,-5.027192,3.5923133,8
1,4.940641,-0.5467867,4
1,-7.0319514,-1.626261,3
1,-1.2997127,3.263485,1
1,6.6190205,-5.4463363,9
1,-7.2373676,-1.509521,3
1,-7.332611,1.130235,2
1,-7.0124774,-2.891182,3
1,-6.8101006,-2.8838856,3
1,0.79821265,-5.5002675,7
1,-6.920156,-2.5853086,5
1,-0.74945676,2.7131531,1
1,6.246996,4.240088,0
1,-2.1071143,4.6029935,6
1,6.7819886,4.6588087,0
1,0.17912221,6.4307017,6
1,-4.494336,-0.51257306,5
1,1.9703289,6.7260914,6
1,3.0055745,6.874226,6
1,-1.0520539,4.057561,1
1,4.6985073,5.139776,0
1,4.451005,-5.8158245,9
1,2.6806493,1.588217,0
1,-3.1707282,5.8675466,8
1,-5.375556,-3.655426,9
1,3.834937,-6.72587,9
1,-2.8399923,-6.4019213,5
1,-6.4359074,3.093913,2
1,1.8826009,-5.641595,9
1,-3.934938,1.8975525,2
1,5.0923576,-6.11241,9
1,3.444329,-4.0778956,4
1,-7.4657497,-0.037926376,5
1,-7.2430553,-2.1334887,3
1,5.1323166,-1.0594244,4
1,-7.6481133,-0.068820715,3
1,1.6567899,3.553956,2
1,0.5553079,6.2341805,6
1,5.84903,5.58033,0
1,-1.1543283,3.0391443,1
1,5.886677,4.9139147,0
1,-4.8846545,-3.7819285,5
1,-5.932052,-3.3485074,5
1,-6.552653,-3.4212222,3
1,-0.63184226,4.3310084,1
1,-7.2968493,-1.6743889,3
1,-6.7384458,1.9178257,3
1,5.1960573,-6.1176243,4
1,2.0722914,0.26471815,8
1,-6.5015974,-1.8103495,2
1,-7.447299,1.2394931,5
1,5.4317694,4.759838,6
1,4.796447,-0.9557552,4
1,-7.4036255,-0.1691854,3
1,-0.69717646,2.5237377,1
1,-0.29655504,-3.793088,8
1,3.1299932,-4.637824,9
1,-4.0352197,3.510539,2
1,5.5215406,-3.872136,4
1,-3.3452573,-3.9448767,5
1,-7.1942434,-0.8433289,3
1,2.0691347,4.701634,8
1,5.338283,5.3909154,6
1,4.7057858,3.4192412,0
1,1.199292,-1.3787639,8
1,-1.4255707,3.4664423,1
1,-6.5577636,0.26244622,5
1,-1.8784723,3.185492,5
1,0.63881004,-4.899624,7
1,1.3006276,-4.7936177,7
1,5.6871467,3.0200155,0
1,3.6698866,3.9328206,6
1,1.8813378,6.4176593,6
1,3.3589287,4.12495,6
1,4.619181,5.311368,6
1,-0.7825972,2.974357,1
1,-7.5091524,-0.20609498,5
1,3.2034237,1.1462915,8
1,3.904571,-2.9342341,0
1,-6.7530355,-2.0336468,5
1,-5.8986936,-1.7410154,3
1,5.1396036,4.0272126,0
1,5.1107526,4.081249,0
1,-1.5985801,-3.8180375,7
1,0.8526028,-4.458528,7
1,-6.4769645,-2.1724105,3
1,4.4294453,2.6031702,0
1,3.245848,5.145808,6
1,2.9540622,3.982541,0
1,4.347087,3.5460248,0
1,-1.7206001,-0.4721138,5
1,6.0120664,-4.140856,4
1,-4.579302,-3.4869003,9
1,5.3935375,5.01436,6
1,-4.4269724,-3.012888,2
1,-0.16745937,-3.187678,7
1,-6.8533893,-2.3899362,3
1,-1.2329252,3.3827257,1
1,3.3057847,6.7884364,6
1,1.6195738,3.652614,6
1,1.3237648,0.27053687,8
1,-2.232271,-1.3261068,8
1,4.285822,-4.42481,4
1,-4.2888823,2.569946,2
1,-0.5420828,3.0059204,1
1,0.29823458,-0.91438264,8
1,3.140002,-3.2936223,4
1,3.6357095,1.7364674,8
1,-6.2392187,2.849773,3
1,5.3623505,3.2778442,0
1,2.8710814,4.09891,2
1,-7.2078247,1.5380971,2
1,-7.559162,-0.93144864,3
1,3.5336528,-4.881933,9
1,-0.850971,5.4222937,2
1,3.4209304,3.863129,0
1,-0.97795236,2.8760793,1
1,-5.7842097,-3.5107346,3
1,-5.4643664,-2.097126,3
1,4.786171,-5.0372524,9
1,6.3959603,-2.6696165,4
1,-5.868159,-2.0194511,5
1,-0.9008155,2.540872,1
1,-7.359228,-1.9777753,3
1,-3.5625792,4.5109205,2
1,1.4913085,3.5332735,8
1,4.6690917,-3.183865,4
1,-1.2872989,5.897147,2
1,6.8382273,-1.6861417,4
1,4.701087,3.5036006,0
1,4.810789,5.8185697,0
1,-2.244171,6.178975,2
1,-7.423935,0.25320396,3
1,3.2329693,1.7232428,8
1,-5.760806,2.4918687,2
1,3.5433202,-5.341616,7
1,-4.0364494,4.3038635,2
1,-7.0983787,1.7166235,2
1,-1.4382839,2.3289397,8
1,-3.1972446,-4.9411044,5
1,1.0306921,5.689379,1
1,2.875741,4.9614134,6
1,-0.579013,-3.8400698,7
1,-1.0059348,-4.9659863,7
1,-0.2880875,3.7451952,1
1,-2.4162796,-2.9944003,8
1,0.7182455,-6.8955607,9
1,5.377139,-5.627678,4
1,6.1413226,1.7786944,6
1,-4.5917273,-0.29066926,5
1,7.361986,-1.4877977,4
1,-7.3759375,0.012580514,2
1,4.937816,-4.3099585,9
1,-0.05467856,-0.7857197,8
1,5.1589465,-2.3327568,4
1,5.3360057,-5.30391,9
1,1.716825,1.6782868,2
1,-7.29239,-0.63990074,3
1,4.126639,2.6891844,0
1,-6.150276,2.9308424,2
1,0.6493412,4.2315097,6
1,6.7914143,-3.751265,4
1,-6.8437986,-2.926743,3
1,-7.475197,-0.9089417,3
1,3.6741412,5.7967668,0
1,-0.84333074,3.4133942,1
1,4.8916135,-5.8444676,9
1,6.5974026,-1.4775975,0
1,3.4432561,-5.346154,9
1,-7.438573,-1.4272897,3
1,0.044024467,-2.6855175,8
1,-2.3143408,1.6623752,1
1,3.176956,3.4769247,2
1,2.981916,-5.992985,9
1,2.2425754,4.6484723,6
1,-2.380468,-0.5491511,7
1,-0.9908383,3.7609282,1
1,-6.741189,-3.19486,3
1,2.0436237,-4.788339,7
1,3.155331,3.4661155,8
1,-0.37976193,4.679022,1
1,4.905315,3.760324,8
1,3.2557425,-4.5034885,9
1,-6.742776,-2.1289964,5
1,4.3944554,5.8765755,6
1,1.3659756,-3.2352448,7
1,-2.0531015,3.011976,2
1,0.7539686,-4.7179565,8
1,1.5489545,5.948728,6
1,5.760062,2.7598078,0
1,-6.3653975,-3.0938494,3
1,4.0092664,-6.2387295,9
1,-0.5739535,-2.122796,7
1,0.84044325,-3.1396685,7
1,5.4889655,-6.5905685,7
1,-7.617632,-0.4723845,3
1,4.8386474,2.5381663,6
1,0.15106052,1.7062733,4
1,3.75514,-6.6337314,9
1,6.394927,-3.0154026,4
1,7.1764126,-4.033158,6
1,-1.4544995,-4.1355605,2
1,6.5564127,0.30850294,9
1,4.2638435,2.7930002,0
1,3.2548442,-7.2188916,9
1,6.469706,3.4049857,6
1,-6.697819,-0.23806196,5
1,-1.2374759,2.7582698,1
1,3.6936178,-6.4495263,4
1,7.2239103,-3.6249542,4
1,-7.4901505,-1.9865615,3
1,-4.3628197,4.3084874,3
1,5.7348433,-5.1970544,4
1,-6.1951585,1.5083599,2
1,3.7154298,-0.7421647,9
1,2.1582627,1.0691402,8
1,-2.6196535,-5.237743,7
1,6.2398567,-2.2416542,4
1,2.7581341,-5.99787,9
1,4.329817,4.3000593,0
1,2.1149445,3.0441,8
1,-0.5623976,-4.909092,7
1,-6.792942,-2.55033,5
1,-0.6563345,2.849703,1
1,4.320876,1.9895015,0
1,3.282765,1.8645315,0
1,-3.064878,5.563682,2
1,2.627789,-5.371361,9
1,-6.414621,-1.2293608,5
1,5.0361485,-7.1288266,7
1,-2.0685587,-4.62602,7
1,2.4873776,6.844911,6
1,6.898603,-2.740587,4
1,0.5208918,6.9563565,6
1,6.712649,-3.9974031,4
1,4.5374618,7.4924426,6
1,1.7142305,-6.084717,7
1,1.2862968,0.5575333,4
1,0.9712117,-0.5411816,8
1,1.696876,6.084513,6
1,-5.8168135,-0.99248594,5
1,-5.198372,4.2625885,2
1,-7.440419,-0.017814279,3
1,-4.3298097,2.6026316,8
1,8.2628,-1.981154,4
1,-6.0690722,-1.18578,5
1,-6.9675183,-1.3174093,5
1,2.4728992,4.24771,0
1,4.6576543,6.6525583,6
1,-2.228058,2.0829215,5
1,6.870234,-4.2924786,4
1,-5.965925,1.5966349,2
1,6.2472105,-5.9411697,9
1,5.0322843,4.314364,0
1,0.9073776,-4.578853,7
1,2.0863056,-0.24190402,8
1,-0.18992579,5.660592,6
1,1.7786806,6.91344,6
1,-7.1855116,-1.5311759,3
1,2.4714403,-5.503343,9
1,7.016561,4.721071,0
1,3.9093468,3.9298115,0
1,2.8836377,-5.7725444,7
1,-6.3657036,-2.3142843,3
1,-1.1209888,2.9085824,1
1,0.22403336,0.5365059,4
1,1.1050205,-4.8195596,7
1,-0.91293013,3.1425972,1
1,2.3624883,-6.0582666,7
1,1.005311,3.3494427,8
1,0.39137125,-6.0834503,7
1,2.9344482,-5.5788817,9
1,3.9969914,-6.4153223,9
1,-6.9810762,-1.1576159,3
1,1.0488105,-5.2365413,7
1,-7.183259,1.0186719,3
1,-6.5859866,-3.2174056,3
1,-2.0200312,4.061271,2
1,5.8129797,-4.7823553,4
1,1.6809764,5.5545473,8
1,-7.447543,0.28450647,5
1,-7.1201925,-0.8991242,3
1,-3.6776805,5.0049,2
1,2.4745893,5.4695096,0
1,-7.246605,-1.1540189,3
1,4.080861,-4.8389616,4
1,3.738285,6.415812,6
1,-6.973057,-1.1367226,2
1,1.8594993,-5.2276287,7
1,-6.4018474,-2.6907275,3
1,-0.86298084,4.467716,6
1,4.5216684,6.9930573,6
1,2.2063031,4.7132382,0
1,-1.6436517,2.9507813,8
1,-6.030027,-4.393738,2
1,-6.8705277,-0.75378793,3
1,-0.85809255,-2.1455054,5
1,0.8386162,-5.739746,7
1,0.738267,2.1124723,8
1,5.256977,-1.8588288,4
1,4.5586076,-5.5897317,7
1,-0.3986634,4.247839,1
1,1.210041,4.071921,6
1,3.8592787,4.562906,0
1,-7.5559225,-0.20774835,5
1,-7.514798,-0.2839797,3
1,-6.5185814,1.7442634,2
1,-5.079776,3.446347,8
1,5.668389,2.4382796,0
1,-6.6136103,-2.4605558,2
1,-0.7976855,6.852279,6
1,4.323931,5.9306035,6
1,-5.002627,-5.518379,5
1,3.4085615,-4.618852,4
1,-6.969397,0.7586305,2
1,0.2259242,4.6271033,6
1,2.7247558,6.386186,6
1,-0.97179973,4.498609,2
1,-7.3200445,0.002190888,3
1,6.4881854,3.379249,6
1,-0.84527075,2.904388,1
1,6.4212546,4.342552,0
1,2.286811,4.6910396,6
1,-0.045118988,2.8989863,8
1,0.092613995,-6.0800123,5
1,-0.60186815,3.2089574,1
1,-5.30545,-2.027244,5
1,3.2869306,0.2565878,8
1,1.6598518,5.7510686,8
1,4.6496506,5.6398096,6
1,6.021836,-3.4655728,4
1,-4.4653935,-1.2738218,8
1,3.6350877,3.23944,8
1,4.98607,-3.3306334,4
1,-0.7243748,2.9890683,1
1,-6.949907,-1.7157199,5
1,-3.508575,-5.641794,5
1,5.074505,-6.8630614,9
1,1.1549944,4.2830296,6
1,4.7183847,-7.071234,9
1,-2.3874938,1.2710352,1
1,0.07561678,-4.893312,7
1,5.4776173,-2.7436671,4
1,1.6819155,-1.178657,8
1,0.53652185,7.1067967,6
1,3.7187052,-0.8791978,4
1,-6.341847,0.9874159,8
1,0.90346754,1.9804676,2
1,5.932576,-6.177645,4
1,-7.571123,-0.20544934,5
1,-1.1967373,2.8844566,1
1,3.4380572,5.662717,6
1,2.0943487,-5.6441073,7
1,5.147469,0.8453517,4
1,2.0439472,-5.5306983,7
1,-2.5148308,-6.2194996,5
1,1.1511638,7.140499,6
1,0.55523396,-5.581579,7
1,-3.3499799,5.715221,2
1,1.8044419,5.018465,8
1,-6.7863784,0.013566136,5
1,4.7453594,3.524366,0
1,4.0949564,-4.218431,9
1,2.6509395,6.4294677,6
1,-5.994247,-3.5729418,3
1,-1.0463173,3.5397754,1
1,-0.7160132,3.5114183,1
1,2.8504667,-5.2261043,7
1,-7.7273693,-0.09473795,3
1,5.563974,-6.2355084,4
1,4.5385303,-3.1922882,8
1,-0.2536137,5.222421,2
1,5.0200047,-7.149536,4
1,3.4251804,3.4926655,0
1,0.37899774,5.7854605,1
1,-1.512908,5.4069843,5
1,-6.8082666,-1.6443064,3
1,5.905142,2.9798179,6
1,-7.316121,-1.778364,5
1,1.0056983,1.4534342,8
1,-1.245852,2.4222033,7
1,4.9207196,-3.540928,9
1,-6.3766146,-1.5565989,5
1,5.260743,-6.033034,9
1,0.34637207,-5.3986173,7
1,3.9160357,-0.19990474,6
1,-1.3564565,2.837799,1
1,-0.6088098,-0.4949934,8
1,4.0054283,6.510305,6
1,-6.8456173,-1.6830788,3
1,-6.8163934,-2.145435,3
1,-2.4110818,-4.37219,7
1,6.3425446,3.2803776,6
1,3.7771268,1.9809632,6
1,-0.13184512,3.298903,1
1,0.01778394,3.9961712,1
1,-5.5001817,4.133104,2
1,-4.1692314,-3.5884094,0
1,-7.390772,-1.7019336,3
1,-1.3534851,-4.0390306,7
1,5.362541,4.0440955,0
1,3.5351768,-6.90326,7
1,-4.562815,-3.580472,3
1,-4.688216,1.1661255,5
1,0.49325177,-4.481233,7
1,5.797912,0.41358626,4
1,-6.979204,-2.115526,3
1,1.3273997,-3.8594222,7
1,-7.2439566,0.6399832,2
1,-7.49582,0.4508092,5
1,3.2198136,-6.4950843,9
1,-5.588408,-2.5990937,5
1,-6.0404754,-4.3190913,3
1,5.532048,-5.676717,9
1,0.46887976,5.0887833,8
1,-1.2487202,2.935648,1
1,4.338172,1.2013454,0
1,4.063567,-6.5518107,9
1,0.77165216,1.5400662,8
1,4.9234614,4.6969066,0
1,1.9128474,0.26705787,8
1,-5.452606,-5.1249895,3
1,6.0932126,-4.7737393,9
1,0.5243701,1.4336207,8
1,-6.595683,-3.3768923,3
1,-7.1510916,-2.407786,2
1,3.852968,-6.841775,9
1,-1.5263989,5.5610414,6
1,-0.9506875,1.0036665,8
1,5.3679314,-4.318394,4
1,-1.2690034,2.7596338,1
1,2.2063377,0.6387723,8
1,4.2568855,4.017021,0
1,-7.0412493,-1.0688474,3
1,-7.2091885,1.0814015,2
1,-5.981207,-2.727961,2
1,-0.45339715,3.4448571,1
1,4.141014,-4.967003,9
1,-1.4228747,3.719665,1
1,3.0997074,3.242613,0
1,4.26638,4.2648873,0
1,-6.831924,-2.8854783,2
1,-1.1080017,-6.4122977,3
1,4.7755547,5.315137,2
1,3.829964,4.233922,0
1,-6.4132004,-3.2529109,3
1,3.7148461,3.6406157,0
1,5.4006104,-5.2719913,9
1,4.547434,3.4161966,0
1,-1.1593764,2.9678612,1
1,-7.5374413,-1.30532,5
1,5.793343,-2.1537986,4
1,-5.9577723,-4.1058555,5
1,7.574613,0.22846442,8
1,0.09208363,-5.189889,7
1,5.285121,-3.2178292,9
1,-6.008743,-3.3977969,5
1,2.6157217,3.26164,8
1,4.4911947,-4.829143,9
1,-3.3363523,-4.735037,2
1,2.2654042,-5.5039167,7
1,-6.4370027,-3.5001626,3
1,-6.483994,-2.3359406,3
1,-0.802214,-4.869145,7
1,-7.215619,-2.2369192,3
1,5.8863997,-4.2054386,4
1,-4.259995,-3.2082598,2
1,7.2820773,2.9421692,6
1,-6.7290215,-2.5682395,5
1,3.8449793,6.483254,0
1,5.604659,-5.0461884,9
1,-6.7947125,-1.478462,5
1,5.200943,4.042603,4
1,1.0103445,-3.860942,7
1,-5.7945642,0.045509934,2
1,-6.2465105,-0.9123334,7
1,-3.8462415,4.7592516,2
1,4.4671464,-2.7818024,4
1,2.0937505,7.358299,6
1,3.4475195,-4.6403093,5
1,2.4805706,-6.6410737,9
1,3.1986654,2.0730839,8
1,-3.136292,3.0947113,8
1,4.791633,5.637135,6
1,-6.8230667,-2.0691926,3
1,6.638932,-3.1808195,4
1,-1.217752,3.104137,1
1,1.9599104,6.3697786,6
1,2.16994,4.2736616,6
1,-7.304142,-1.102145,3
1,3.9291112,-3.9178925,9
1,2.880674,0.39320537,4
1,-6.750268,-2.0071557,5
1,5.1951594,-6.3756375,4
1,-0.7604332,3.348613,1
1,-1.5061879,-4.3427863,7
1,-5.1639395,4.0888834,2
1,3.9939985,4.134772,0
1,-1.269918,3.0599937,1
1,-1.1345727,3.4059377,1
1,0.31834447,-3.2855744,7
1,6.705079,-4.360458,4
1,-1.5530307,3.5804138,1
1,-6.9171405,-3.0153286,3
1,-2.8713727,3.3885677,8
1,0.7298817,-5.242512,7
1,5.311313,-4.0627728,9
1,-5.694836,0.8781949,2
1,-5.8907247,-2.6566768,5
1,2.6291986,-5.7021093,7
1,4.3510323,3.9478836,0
1,4.51864,2.960659,0
2,-5.963095,-4.012917,1
2,-2.3687928,0.749384,7
2,-1.8643754,7.8525124,2
2,-3.2226396,-0.40053517,7
2,-2.5848804,7.443985,2
2,-3.6412878,7.3661413,2
2,-5.5222945,-3.8417032,1
2,-1.4381311,5.111636,4
2,0.3932318,-1.592891,9
2,-2.3303764,-2.5675523,3
2,-5.7450657,-3.4921417,1
2,3.6194868,2.0146847,4
2,-0.97313434,2.917683,0
2,0.744305,0.4868766,7
2,-5.1914773,-3.5570586,1
2,5.752494,0.7996138,5
2,2.2730925,-1.033808,0
2,1.4511807,0.47082394,0
2,2.8447323,-3.5149965,6
2,-0.9569636,-0.049026005,9
2,-2.2084632,0.118342206,7
2,4.418579,3.2471294,8
2,3.4731705,2.3741565,4
2,2.318014,-1.2178584,9
2,6.400791,-4.1905446,6
2,3.6617098,-0.28073916,8
2,6.853829,-0.787176,5
2,-4.337634,6.900704,2
2,-4.070579,-0.0015246868,3
2,4.076412,-3.2447789,6
2,1.9107087,-2.7575698,6
2,-1.7809017,5.989779,2
2,0.9467824,-3.8031657,9
2,-0.45536983,-0.7977826,0
2,5.6999288,-2.172351,4
2,3.3326433,-3.1501489,6
2,0.26098898,0.23606788,0
2,4.4772215,-3.9976063,5
2,-1.1520832,-3.1468658,9
2,-0.5722409,8.420098,2
2,3.5594351,2.1347597,4
2,-3.350294,1.2289628,3
2,-4.04725,6.8921647,2
2,2.5176015,-2.8354583,6
2,1.6944864,-2.4048212,6
2,1.8034005,-1.6070536,9
2,-3.4183977,7.3759623,2
2,-3.060867,7.454552,2
2,-3.8373666,-2.4104416,1
2,-3.3166373,7.705868,3
2,-2.602323,1.9512645,7
2,0.7208958,-1.2123955,9
2,-0.73320484,-1.7141339,0
2,4.818139,1.2937462,8
2,1.820636,-3.4339724,6
2,5.082012,3.1328597,8
2,1.5253019,-0.12224627,7
2,-5.414787,-4.2186346,1
2,2.5640981,-3.5875323,6
2,3.2342784,-3.401825,6
2,-6.7540593,-1.0586176,3
2,-3.947359,-2.4650578,3
2,-1.4087062,0.6225942,7
2,0.6794183,-0.25313544,0
2,-3.9150758,-0.47487015,3
2,-2.8504946,8.022617,2
2,3.3546743,-3.370998,6
2,-6.987374,-3.5634544,1
2,1.1722212,-2.6856995,9
2,4.761964,-3.9965909,5
2,-6.313901,-3.8179545,1
2,-1.916507,7.6606855,2
2,-5.0454373,-4.4754944,1
2,-6.0947504,-4.2176037,1
2,-3.3445392,0.36751336,7
2,6.184501,-2.8707287,5
2,-2.3024678,-0.96945953,7
2,2.630514,-1.2977371,2
2,-2.500289,7.7873945,2
2,1.5878267,-4.034866,9
2,2.285188,-3.511571,6
2,0.20093822,0.39207375,0
2,0.40646,-1.713091,0
2,-4.0008245,7.609824,2
2,5.7836065,1.8154244,8
2,2.466358,-3.531705,6
2,-2.760691,1.1340078,7
2,3.0823863,-3.214262,6
2,2.5331445,2.403479,4
2,1.7534809,-1.1877536,0
2,4.8949013,-1.5354106,9
2,-5.7797165,-3.297685,1
2,3.059453,-3.0737488,6
2,2.2524972,2.9602573,4
2,-2.8488145,-3.046223,3
2,-5.2360344,-1.9119043,1
2,-5.8086104,-3.9396045,1
2,3.911353,3.0533953,8
2,-0.24536335,0.015880212,9
2,-4.568667,6.013883,2
2,-3.3633304,0.054963857,7
2,0.7564786,-4.664943,0
2,6.6152296,-2.8988302,5
2,3.8699949,-0.5048666,4
2,4.377599,0.7143218,0
2,2.7770357,-0.15920618,4
2,5.058654,1.8669974,8
2,2.9101667,4.027309,4
2,-1.0036166,-2.4348812,9
2,-6.604464,-3.6208825,1
2,-0.9791513,1.568184,7
2,-6.184941,-3.3925095,1
2,5.165539,-3.111841,5
2,-3.0313368,0.8429958,7
2,-4.7395196,2.115459,3
2,-0.2921099,-4.293835,9
2,-3.1163843,-3.2946107,9
2,-3.4686317,-1.3287874,3
2,6.8421235,-0.4260779,8
2,-2.4258711,-0.8249876,3
2,4.2957244,3.244066,4
2,1.0692533,-5.0014496,3
2,3.159097,0.09546289,9
2,1.6577656,-2.437072,9
2,-6.026738,-3.7100608,1
2,0.13483015,0.5371114,0
2,2.6190908,2.459502,4
2,2.1134536,-3.6677663,6
2,2.8637385,-2.8792448,6
2,-6.622566,-2.929938,1
2,2.8029456,-1.5224108,5
2,1.4045334,-0.49421465,3
2,-1.7301185,7.725379,2
2,5.954565,0.60910994,3
2,-2.3929482,-3.5947826,3
2,-1.005907,-0.23567261,0
2,-2.8647728,7.606772,2
2,5.113493,2.2006555,8
2,-2.058402,-1.3964974,3
2,5.1842985,4.019972,8
2,5.1448,2.9610407,8
2,3.0835986,-1.708466,9
2,-0.346725,-3.7503998,9
2,-6.359662,-3.3721545,1
2,2.705849,-3.6743238,5
2,0.23093812,0.41053164,9
2,-3.0097039,7.5627975,2
2,4.6390233,2.0893636,8
2,-6.021077,-4.259737,1
2,5.319926,2.082988,8
2,-3.5688815,0.4307385,7
2,-5.4298615,-3.1119697,1
2,-2.626527,7.6496367,2
2,5.6825237,-0.008203968,4
2,0.7420583,1.322181,0
2,-0.46942878,-0.9663752,0
2,-2.9787846,-1.2410703,7
2,6.355568,-2.082069,5
2,-0.22259983,-0.52309126,0
2,4.5770273,-1.8727089,5
2,1.1275665,-2.067096,9
2,4.3885856,3.1923985,8
2,1.1832619,1.8466021,4
2,-4.642453,6.993985,2
2,-5.7168064,-4.1687756,1
2,1.7547941,-1.5633663,0
2,-5.8924,-4.2297287,1
2,-4.7495346,7.350042,2
2,3.5567784,-3.6726637,5
2,1.6282496,-3.5721865,9
2,-5.9925604,-4.0771327,1
2,4.3407154,-5.1161485,5
2,5.319363,1.9511496,8
2,0.92330915,0.15539865,0
2,5.579714,-3.0074337,5
2,0.23319462,-3.0684817,9
2,3.7523544,-3.2716343,0
2,-3.361761,3.2214692,5
2,4.2171154,-3.9642856,5
2,2.535164,2.4974976,4
2,4.296067,2.5260022,0
2,-4.695019,7.1868386,2
2,-2.1095922,-3.6457114,3
2,-0.68785447,-0.8327402,0
2,-3.8356361,-0.7149576,3
2,-2.2983592,0.5569938,7
2,4.2206383,3.2617579,8
2,3.183204,-1.0392071,4
2,-5.803959,-4.0496645,1
2,3.1585276,2.8769681,4
2,2.1830292,-3.2328851,6
2,-2.2479393,0.15830345,7
2,-0.7229867,-3.4378953,9
2,0.0071882755,6.2047944,2
2,5.081663,-2.3832953,5
2,4.543928,1.690543,4
2,-2.7197108,7.6067095,2
2,4.1531615,1.7463233,0
2,-5.881639,-3.9371977,1
2,-0.4486956,-1.9611454,3
2,4.5720515,-1.951675,5
2,3.3604488,4.6668906,4
2,-2.1617694,7.7803054,2
2,2.3506439,-2.1865206,6
2,4.936051,2.890137,8
2,2.2856436,-3.2190506,6
2,-5.4127445,5.1933556,2
2,-3.2069385,-2.6522748,3
2,3.0849662,-2.1283236,0
2,-2.8313076,3.0807967,7
2,4.523691,2.4412472,8
2,-5.6792884,-3.8120153,1
2,0.45109308,-3.6870553,9
2,5.7444606,-3.24142,5
2,-5.3340006,4.8583336,7
2,6.1705146,-1.7199241,5
2,4.8969226,2.991287,8
2,-1.1903522,7.8917055,2
2,1.7964716,-2.867157,9
2,-5.238751,-3.9605598,1
2,-4.684793,-4.185602,6
2,-0.099625975,-2.5431464,9
2,-5.75063,-4.414114,1
2,-5.494371,-4.177927,1
